0.271921, 0.165991
-1.40263, -1.22622
-0.0180834, -0.113631
1.83402, -2.31892
0.353383, -0.675063
-1.00775, 0.575926
-1.42141, 0.200762
0.1858, 1.0192
0.727519, 1.40489
0.526809, -0.776533
-0.378021, -0.172254
0.923342, 1.90239
0.189232, -0.847754
-1.59563, 0.743828
2.0463, -0.133228
-1.36011, 1.70391
-0.189286, 0.830922
0.261855, 0.335767
0.0269979, 0.633763
0.772683, 0.959479
-0.207946, -0.505714
1.10986, 1.21775
-0.421984, -0.333091
1.43567, -1.80483
-0.392642, 0.6282
-0.660615, 0.136432
1.29807, 0.293641
0.63799, 0.869849
-0.651145, 0.978234
-0.567538, -0.786182
0.400524, 1.0374
1.36126, -0.0485358
-0.226416, 0.148372
0.342276, -1.09882
0.0029327, -0.713997
0.297546, 1.29377
0.759696, -1.29549
0.463673, -1.44913
-0.213701, -0.225262
1.19575, 0.122307
-2.03712, 0.112063
-1.03821, 0.691045
0.670409, 0.039915
-0.0617474, -0.273761
-2.09881, -1.49284
-1.50431, -0.615088
-0.238185, 0.593038
-0.32408, -0.137594
-2.02521, 0.000641757
0.0389227, -0.171689
1.16401, -1.15227
1.15857, -0.13587
0.0933258, -0.0797257
-1.89347, 1.09595
0.496592, 0.360454
-0.946128, 0.864277
-0.817454, 1.6909
0.0266285, -0.526567
1.27024, -0.53145
-1.80978, -0.432661
-0.62264, 1.45582
0.551563, 1.43285
-1.64419, -0.157221
0.235848, -1.30285
-0.37515, 0.237557
-0.512554, -1.43805
-0.752067, 0.920241
0.417401, 0.492195
-1.27746, -1.15794
1.5568, -0.332939
-0.274123, 1.48985
-0.498659, 1.14495
-0.931995, 0.773924
0.874282, -0.260091
-0.213129, 0.489338
-0.750369, 1.37521
1.40913, 0.175973
-1.37383, -1.6711
0.888518, 0.471009
-0.680839, 0.950403
-0.00334091, 0.402189
1.15411, 1.13468
0.618247, 1.49219
-1.22253, -0.773709
-0.386214, 0.420635
-1.44722, -0.564543
1.09427, 0.441427
0.19902, 0.00400708
0.414254, 1.33392
0.777102, -1.77393
0.532705, -1.14263
-1.27172, -0.0540016
0.399103, -2.89788
0.202772, 0.466353
0.779658, -1.43496
-0.488577, 0.778809
-1.27281, -1.32955
0.394969, 1.62429
0.144347, -0.358191
-0.38356, 1.29226
0.596335, -0.76887
-0.363243, 0.478002
-0.591605, 0.272502
-0.970779, -1.60769
0.689824, 1.35394
-1.02295, -0.393979
1.86577, -0.027557
-0.281236, 1.2085
-0.211699, -1.29821
0.914391, -0.344159
0.217306, -0.920994
-0.189877, 0.426627
-0.801445, -1.2373
2.45064, 0.794028
-1.48519, 0.881953
0.435267, 0.490588
0.285376, -0.580974
-1.74631, -1.35841
-0.91774, 0.240832
-0.980685, -0.567951
-1.31001, -0.845538
0.355164, -0.718653
-1.04692, 1.14569
-0.395215, 0.670729
-0.590754, -1.83624
0.0762809, -0.794686
-0.599976, -0.475531
0.264789, -1.15287
0.159673, -1.91012
-1.04465, 0.29608
0.0253491, -0.619269
0.994015, -1.28756
1.05809, -0.529894
-0.525393, 0.587066
-0.611548, -0.36592
1.4845, -0.758935
0.625719, 0.0366049
0.52533, -0.245238
-1.29808, 0.65121
-0.0892486, -0.887346
0.272554, 1.95022
-2.73512, 1.93892
-0.620552, 0.094032
1.69693, 0.393695
-0.215685, 0.189352
-1.41506, 2.15063
-1.56582, 0.712445
-1.11604, -1.01714
-1.09868, -1.07885
-2.42918, 0.271493
0.0543465, -0.648143
-0.3228, 0.846985
0.828923, 0.979873
-1.07698, -0.898266
0.916661, -0.381668
-0.862833, -0.0446804
0.553452, 0.133009
-0.825503, -0.319342
-0.815885, -0.432076
-0.736521, 0.222037
-0.219353, -0.535737
-0.635176, -0.0972539
-1.1884, -1.08253
0.618805, 0.611251
-1.16636, 0.604801
-0.271655, -0.315438
1.43822, -1.19915
-0.123318, 1.188
0.0248307, -0.617279
1.17467, 1.02512
-0.308752, 0.0695416
1.0912, -0.165792
1.51555, -0.615605
0.637673, -0.691945
0.934777, -0.428179
2.1448, 1.97509
0.676843, 0.399347
-1.09065, -0.00859739
0.0952775, 2.18369
1.89139, 1.42117
-0.491119, 1.26094
-2.79677, 0.929954
-0.771644, -1.50018
0.181673, -0.577138
-1.41543, -0.991166
-1.60387, 0.19646
-0.397377, -0.045787
2.58586, 0.851784
-1.14471, -0.0402427
0.933832, -0.166191
-0.406617, 0.925709
1.80554, 0.73495
0.394132, -1.0666
-0.497904, 0.338
0.309567, 0.418516
0.203067, -0.236823
-0.752353, -0.569536
0.169285, 0.153009
0.0441821, -0.0701043
1.24692, 1.16195
-0.813063, 0.249214
1.81327, -0.259668
0.750362, -0.794651
-1.26478, 0.410477
-0.494067, 0.637485
1.35405, 0.0671764
-1.23542, 1.6565
-0.575863, -1.70816
-0.690522, -0.782088
1.83168, 0.123357
-1.87832, -0.855829
-0.267208, -0.399084
-0.865437, -1.28668
-0.197991, -0.696973
-0.533747, -0.290658
0.146704, -0.337322
-0.372411, 0.340968
0.765438, 0.867281
-0.80392, 0.685378
-0.856394, 1.05474
-1.06975, -0.721024
0.999869, 0.0705029
0.365275, -0.0912331
-0.262225, -0.317689
1.40507, 1.06398
0.627664, -1.05421
1.77122, -0.828814
0.117775, 1.04346
-0.770786, 0.436747
-0.05564, -0.797092
0.888318, 1.59886
1.44247, 0.742917
0.451652, 1.32649
-0.101015, 2.11652
-0.768409, 0.905735
1.17748, 1.13559
1.46357, -2.21854
0.657084, 1.32936
-0.680841, -1.11146
1.1225, 0.673368
0.528368, -0.30687
0.045422, 1.20993
1.17656, 0.565759
-0.0344622, -0.263085
2.12897, 1.19182
-0.312202, -0.389682
1.00156, -1.75549
-0.921334, 0.0148592
-1.80981, 0.152979
-0.843903, 1.23423
-1.73425, 0.157803
0.646044, -1.17441
0.631459, 0.721134
-0.749876, 0.0146156
-2.29999, -2.10611
1.79686, 0.591997
1.48638, -1.91283
-0.803957, -0.975586
-0.678672, 0.841236
-0.0936792, -1.45294
0.719338, 0.925843
-0.339126, 0.186117
1.19388, -1.15821
-0.966724, 0.127882
1.03892, -0.893243
-0.539275, -1.84211
-0.860175, 0.806866
-1.07083, 1.0911
-0.872152, -1.03441
-0.804203, -0.728949
-1.41791, -0.91886
0.0118773, -1.21116
-0.2714, -1.47016
-1.48735, 1.20273
0.844439, 0.0924742
0.0389769, 0.983537
0.871407, 0.55899
0.144964, 1.19345
-2.11114, -1.67067
1.62233, -0.0934253
0.179504, -0.817646
-0.241231, 0.916634
0.299945, -0.0780808
1.31358, -2.25992
-0.376829, -0.572872
0.089256, -1.7102
-1.32455, 1.06068
0.331824, -1.34041
-0.591169, -0.23123
-1.41182, -0.749582
0.948127, 0.964135
-1.59372, -1.70596
1.9687, 0.0945096
-0.410287, -1.47732
-1.20157, -2.04908
-2.51079, 1.74476
-0.799382, 0.393574
1.49941, 0.259325
0.854099, 0.656187
0.244002, -1.85996
0.00557822, 1.54011
0.225368, 0.554031
1.05277, -0.873039
0.868573, -0.739251
0.827337, -1.71205
-1.14994, 1.39607
0.776866, 0.488726
1.98761, 0.603911
-1.0582, 0.21165
0.436662, 1.78266
-0.0419541, -1.2215
0.567487, 0.455451
0.417419, -0.69147
-0.490307, -0.0950428
1.26841, -1.39508
1.64018, 0.913363
0.552767, -0.178697
0.379335, -0.673595
1.42959, -0.0515826
0.318994, 0.239659
-0.297855, -0.332629
0.047243, 0.714472
-0.118454, 1.00156
1.06778, 0.778438
-0.177809, 1.92047
-1.18648, -0.234821
-1.57363, 0.454289
0.891623, -0.753272
-0.854389, -1.26083
1.27689, 0.948347
0.328367, -0.477603
-0.00744674, -0.547913
-0.74795, 1.47953
-1.22775, -1.28553
0.0106756, -0.04285
0.97194, -0.771488
2.13149, 0.821026
-2.00313, 1.94857
-0.125493, -1.02152
0.854464, -1.51117
0.75363, -0.37786
0.486702, 0.792994
0.368691, -1.16943
1.12113, -1.2354
-0.703709, 1.47267
-0.944615, -1.66034
-0.718906, -0.307986
1.36597, -0.41066
1.49007, 0.338517
-0.417612, -1.19984
0.461343, 0.909982
-1.76393, -2.25997
0.586006, 0.782871
-1.03073, 1.24863
-0.125201, -1.34124
-1.04596, -0.319717
-0.935544, -0.404414
0.228154, -2.20412
0.847988, -0.995695
1.56472, -0.598415
-0.19648, -1.42184
-1.39058, 0.463331
1.6651, -0.973876
0.116173, 0.23349
-0.576847, 0.214968
0.118573, 0.97388
0.835679, -0.715596
0.171344, -0.434294
0.542202, -0.997691
0.80621, -1.44685
0.300584, 0.65754
1.9799, 0.528412
1.29281, 0.949488
-0.829224, -0.250508
-0.771848, 2.16416
-0.156657, -0.428428
0.186305, 0.599822
-1.32754, 0.992867
0.513482, 0.851759
0.27782, 0.213315
-1.05871, -0.3796
-0.0524866, -0.347872
1.27481, -0.200346
0.0336194, -1.3007
-2.04147, -0.565081
-1.00896, 0.53444
0.89791, -1.88266
2.00134, 0.0527119
-1.44906, -1.17468
-0.505743, -0.539546
0.744631, 1.23121
1.7401, 0.381212
-1.23527, -0.831292
-1.46261, 1.63174
0.00664291, 0.756507
-0.36717, 1.68674
0.305791, -1.01992
1.86103, 1.76479
0.618672, -0.186277
0.306004, -1.70622
1.95825, 0.428337
-0.573608, 0.177899
0.552471, 1.66797
-0.17741, 0.675017
-1.41244, 1.37557
-0.416339, -1.00683
1.11551, -0.749029
1.91062, 1.78186
0.694064, 0.756115
-0.267291, -0.526754
-0.0355017, 0.675854
-0.336761, -1.20849
0.344628, 0.438727
-0.523375, 0.221423
1.01328, -0.443102
0.855216, 1.17557
-0.409698, -0.805398
1.04555, -0.979559
0.237432, -1.18405
-0.679019, 2.90508
0.951515, 0.0980233
2.86523, -1.4244
-0.161956, -0.969058
-1.57973, -0.116214
-1.67526, -0.396584
1.00895, 0.126037
0.565894, 0.988344
-0.35126, -0.697553
-0.740061, 0.135732
0.845625, -0.277678
1.51932, 1.63627
0.58753, 0.641787
-0.100906, 0.129719
1.91012, -1.39287
0.845237, -1.78326
-1.19174, -0.575116
1.46095, -0.656354
0.625126, -0.45312
0.280004, -1.11818
-0.532273, -0.20281
-2.16289, -0.0317675
0.64543, -0.718937
1.66952, 2.61975
-0.934672, -1.78701
0.761122, -0.0155442
1.03757, 0.516263
1.79892, -1.64704
0.0600446, -0.0461651
0.938923, -1.03598
-1.45126, 1.56622
-0.327522, 1.81731
-0.529928, -0.654218
0.851816, -0.492692
